hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-05 00:00,3.188,0.674,5.0
2026-02-05 01:00,3.63,0.964,5.0
2026-02-05 02:00,4.135,1.688,4.944
2026-02-05 03:00,4.344,2.164,4.954
2026-02-05 04:00,4.726,3.442,4.999
2026-02-05 05:00,4.904,4.311,4.984
2026-02-05 06:00,4.9,4.9,4.994
2026-02-05 07:00,4.899,4.899,4.986
2026-02-05 08:00,4.813,4.813,4.99
2026-02-05 09:00,4.896,4.677,5.0
2026-02-05 10:00,4.9,4.726,5.0
2026-02-05 11:00,4.898,4.898,4.994
2026-02-05 12:00,4.895,4.845,4.99
2026-02-05 13:00,4.9,4.702,4.986
2026-02-05 14:00,4.906,4.14,5.0
2026-02-05 15:00,4.741,3.404,5.0
2026-02-05 16:00,4.704,3.618,5.0
2026-02-05 17:00,4.694,3.597,5.0
2026-02-05 18:00,4.715,3.588,5.0
2026-02-05 19:00,4.496,2.933,5.0
2026-02-05 20:00,3.448,2.436,5.0
2026-02-05 21:00,3.165,2.036,5.0
2026-02-05 22:00,3.222,2.134,5.0
2026-02-05 23:00,3.033,2.082,5.0
