hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-12 00:00,2.215,0.269,4.666
2026-01-12 01:00,2.196,0.545,4.601
2026-01-12 02:00,1.684,0.064,4.278
2026-01-12 03:00,1.524,0.194,4.293
2026-01-12 04:00,1.158,0.0,3.35
2026-01-12 05:00,0.173,0.004,0.898
2026-01-12 06:00,0.154,0.002,0.657
2026-01-12 07:00,0.105,0.002,0.762
2026-01-12 08:00,0.184,0.001,1.312
2026-01-12 09:00,0.293,0.0,2.51
2026-01-12 10:00,0.25,0.0,2.848
2026-01-12 11:00,0.146,0.0,1.746
2026-01-12 12:00,0.538,0.019,2.824
2026-01-12 13:00,0.981,0.029,3.402
2026-01-12 14:00,1.569,0.092,4.165
2026-01-12 15:00,2.104,0.495,4.577
2026-01-12 16:00,2.42,0.387,4.556
2026-01-12 17:00,1.352,0.028,3.573
2026-01-12 18:00,0.669,0.02,2.258
2026-01-12 19:00,0.769,0.034,2.806
2026-01-12 20:00,1.919,0.13,4.082
2026-01-12 21:00,1.39,0.033,3.524
2026-01-12 22:00,1.088,0.036,3.373
2026-01-12 23:00,1.366,0.036,3.879
