hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-08 00:00,3.922,1.652,4.786
2026-02-08 01:00,3.014,1.116,4.832
2026-02-08 02:00,3.058,1.357,4.914
2026-02-08 03:00,3.056,1.301,4.928
2026-02-08 04:00,3.109,0.838,4.932
2026-02-08 05:00,2.203,0.288,4.633
2026-02-08 06:00,1.822,0.232,4.398
2026-02-08 07:00,1.442,0.0,4.18
2026-02-08 08:00,1.182,0.0,4.09
2026-02-08 09:00,0.67,0.0,3.08
2026-02-08 10:00,0.37,0.0,2.084
2026-02-08 11:00,0.102,0.0,0.904
2026-02-08 12:00,0.046,0.0,0.406
2026-02-08 13:00,0.054,0.0,1.16
2026-02-08 14:00,0.513,0.0,2.679
2026-02-08 15:00,2.974,1.018,5.0
2026-02-08 16:00,4.432,2.266,5.0
2026-02-08 17:00,4.489,2.52,5.0
2026-02-08 18:00,4.534,2.668,5.0
2026-02-08 19:00,4.557,2.533,5.0
2026-02-08 20:00,4.588,2.614,5.0
2026-02-08 21:00,4.59,2.612,5.0
2026-02-08 22:00,4.602,2.552,5.0
2026-02-08 23:00,4.594,2.784,5.0
