hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-14 00:00,2.388,0.309,4.756
2026-01-14 01:00,1.754,0.193,4.624
2026-01-14 02:00,1.652,0.112,4.09
2026-01-14 03:00,1.131,0.038,4.022
2026-01-14 04:00,0.942,0.048,3.696
2026-01-14 05:00,0.058,0.0,1.202
2026-01-14 06:00,0.048,0.0,1.034
2026-01-14 07:00,0.07,0.0,0.73
2026-01-14 08:00,0.028,0.0,0.696
2026-01-14 09:00,0.074,0.0,0.84
2026-01-14 10:00,0.08,0.0,0.944
2026-01-14 11:00,0.059,0.0,1.112
2026-01-14 12:00,0.066,0.0,1.228
2026-01-14 13:00,0.232,0.0,1.548
2026-01-14 14:00,0.377,0.0,2.225
2026-01-14 15:00,0.377,0.0,2.244
2026-01-14 16:00,0.422,0.0,2.441
2026-01-14 17:00,0.85,0.0,2.978
2026-01-14 18:00,1.178,0.0,3.363
2026-01-14 19:00,1.09,0.0,3.317
2026-01-14 20:00,1.098,0.0,3.448
2026-01-14 21:00,1.293,0.0,3.536
2026-01-14 22:00,1.18,0.0,3.537
2026-01-14 23:00,0.844,0.0,3.209
