hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-11 00:00,1.576,0.022,4.328
2026-01-11 01:00,2.001,0.192,4.589
2026-01-11 02:00,2.982,0.23,4.828
2026-01-11 03:00,3.396,0.32,4.857
2026-01-11 04:00,3.343,0.3,4.854
2026-01-11 05:00,3.264,0.286,4.782
2026-01-11 06:00,3.11,0.188,4.637
2026-01-11 07:00,3.178,0.157,4.616
2026-01-11 08:00,3.165,0.164,4.47
2026-01-11 09:00,3.825,0.238,4.703
2026-01-11 10:00,4.062,0.786,4.872
2026-01-11 11:00,3.496,0.416,4.911
2026-01-11 12:00,3.995,0.615,4.873
2026-01-11 13:00,3.983,0.765,4.86
2026-01-11 14:00,4.235,0.696,4.998
2026-01-11 15:00,3.631,0.293,4.892
2026-01-11 16:00,2.37,0.046,4.482
2026-01-11 17:00,2.378,0.073,4.526
2026-01-11 18:00,2.178,0.06,4.37
2026-01-11 19:00,2.164,0.06,4.382
2026-01-11 20:00,1.595,0.025,4.165
2026-01-11 21:00,1.348,0.0,3.853
2026-01-11 22:00,1.012,0.0,3.634
2026-01-11 23:00,1.048,0.0,3.896
