hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-07 00:00,4.046,1.497,4.952
2026-02-07 01:00,3.832,1.472,4.904
2026-02-07 02:00,3.026,0.826,4.772
2026-02-07 03:00,2.277,0.438,4.458
2026-02-07 04:00,1.963,0.15,4.42
2026-02-07 05:00,0.934,0.006,3.24
2026-02-07 06:00,0.342,0.0,2.359
2026-02-07 07:00,0.019,0.0,1.033
2026-02-07 08:00,0.066,0.0,0.124
2026-02-07 09:00,0.075,0.0,0.572
2026-02-07 10:00,0.144,0.0,1.366
2026-02-07 11:00,0.29,0.01,2.047
2026-02-07 12:00,0.542,0.046,2.956
2026-02-07 13:00,0.842,0.138,3.684
2026-02-07 14:00,0.862,0.106,3.398
2026-02-07 15:00,0.528,0.044,2.596
2026-02-07 16:00,0.409,0.018,2.17
2026-02-07 17:00,0.3,0.0,2.735
2026-02-07 18:00,1.257,0.027,4.304
2026-02-07 19:00,3.302,0.636,4.784
2026-02-07 20:00,3.95,1.128,4.818
2026-02-07 21:00,3.329,0.657,4.82
2026-02-07 22:00,3.672,0.635,4.817
2026-02-07 23:00,3.78,0.676,4.818
