hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-31 00:00,0.258,0.0,2.472
2026-01-31 01:00,0.514,0.0,2.777
2026-01-31 02:00,0.772,0.0,3.442
2026-01-31 03:00,0.759,0.0,3.541
2026-01-31 04:00,0.752,0.0,3.493
2026-01-31 05:00,2.6,0.378,3.786
2026-01-31 06:00,2.723,0.357,3.782
2026-01-31 07:00,2.697,0.304,4.156
2026-01-31 08:00,2.746,0.233,4.359
2026-01-31 09:00,3.27,0.306,4.746
2026-01-31 10:00,2.732,0.446,4.431
2026-01-31 11:00,2.591,0.7,4.694
2026-01-31 12:00,2.528,0.682,4.69
2026-01-31 13:00,2.67,0.65,4.674
2026-01-31 14:00,2.721,0.58,4.57
2026-01-31 15:00,2.795,0.597,4.518
2026-01-31 16:00,4.167,0.69,4.902
2026-01-31 17:00,3.246,0.184,4.584
2026-01-31 18:00,2.557,0.115,4.406
2026-01-31 19:00,2.628,0.11,4.563
2026-01-31 20:00,2.309,0.092,4.545
2026-01-31 21:00,1.731,0.04,3.87
2026-01-31 22:00,1.441,0.0,3.903
2026-01-31 23:00,0.788,0.0,2.882
