hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-23 00:00,0.403,0.212,3.096
2026-02-23 01:00,0.349,0.055,2.519
2026-02-23 02:00,0.147,0.028,1.86
2026-02-23 03:00,0.09,0.0,1.078
2026-02-23 04:00,0.29,0.001,1.092
2026-02-23 05:00,0.178,0.0,1.304
2026-02-23 06:00,0.261,0.0,1.612
2026-02-23 07:00,0.214,0.0,1.266
2026-02-23 08:00,0.392,0.0,1.316
2026-02-23 09:00,0.26,0.0,1.184
2026-02-23 10:00,0.18,0.0,1.298
2026-02-23 11:00,0.426,0.0,2.245
2026-02-23 12:00,1.054,0.0,3.404
2026-02-23 13:00,1.24,0.042,3.807
2026-02-23 14:00,1.803,0.248,4.074
2026-02-23 15:00,2.462,0.338,4.49
2026-02-23 16:00,2.736,0.704,4.796
2026-02-23 17:00,1.629,0.214,4.325
2026-02-23 18:00,2.426,0.602,4.48
2026-02-23 19:00,2.854,0.672,4.764
2026-02-23 20:00,3.074,1.084,4.852
2026-02-23 21:00,3.078,1.068,4.845
2026-02-23 22:00,3.023,1.053,4.835
2026-02-23 23:00,2.399,0.566,4.727
