hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-03-01 00:00,0.378,0.0,1.651
2026-03-01 01:00,0.289,0.0,1.788
2026-03-01 02:00,0.26,0.0,1.285
2026-03-01 03:00,0.248,0.0,1.406
2026-03-01 04:00,0.208,0.0,1.015
2026-03-01 05:00,0.138,0.0,1.013
2026-03-01 06:00,0.199,0.0,0.949
2026-03-01 07:00,0.194,0.0,0.853
2026-03-01 08:00,0.047,0.0,0.704
2026-03-01 09:00,0.038,0.0,0.609
2026-03-01 10:00,0.069,0.0,0.842
2026-03-01 11:00,0.038,0.0,0.906
2026-03-01 12:00,0.05,0.0,1.12
2026-03-01 13:00,0.057,0.0,1.418
2026-03-01 14:00,0.042,0.0,1.293
2026-03-01 15:00,0.073,0.0,1.455
2026-03-01 16:00,0.155,0.0,1.712
2026-03-01 17:00,0.304,0.0,2.011
2026-03-01 18:00,0.104,0.0,1.106
2026-03-01 19:00,0.468,0.0,2.239
2026-03-01 20:00,0.908,0.0,3.434
2026-03-01 21:00,2.03,0.049,4.428
2026-03-01 22:00,2.671,0.28,4.771
2026-03-01 23:00,1.846,0.012,4.26
