hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-30 00:00,4.265,1.15,4.954
2026-01-30 01:00,4.036,1.094,4.963
2026-01-30 02:00,3.86,1.082,4.912
2026-01-30 03:00,3.756,1.06,4.864
2026-01-30 04:00,3.874,0.906,4.732
2026-01-30 05:00,3.54,0.358,4.658
2026-01-30 06:00,3.818,0.649,4.668
2026-01-30 07:00,3.899,0.622,4.698
2026-01-30 08:00,3.93,0.633,4.79
2026-01-30 09:00,4.093,1.322,4.835
2026-01-30 10:00,4.21,1.834,4.908
2026-01-30 11:00,4.778,2.63,5.0
2026-01-30 12:00,4.776,2.594,5.0
2026-01-30 13:00,4.838,2.748,5.0
2026-01-30 14:00,4.915,2.669,5.0
2026-01-30 15:00,4.917,2.808,4.996
2026-01-30 16:00,4.78,2.34,5.0
2026-01-30 17:00,3.607,1.542,4.786
2026-01-30 18:00,1.632,1.184,3.647
2026-01-30 19:00,1.197,1.173,2.574
2026-01-30 20:00,1.345,1.102,3.102
2026-01-30 21:00,1.558,1.186,3.392
2026-01-30 22:00,1.558,1.191,3.3
2026-01-30 23:00,0.82,0.82,2.449
