hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-03 00:00,0.598,0.0,2.864
2026-02-03 01:00,1.063,0.006,3.923
2026-02-03 02:00,1.042,0.012,4.106
2026-02-03 03:00,0.771,0.0,3.776
2026-02-03 04:00,0.512,0.0,3.416
2026-02-03 05:00,0.726,0.0,3.422
2026-02-03 06:00,0.16,0.0,2.063
2026-02-03 07:00,0.194,0.0,2.102
2026-02-03 08:00,0.079,0.0,1.693
2026-02-03 09:00,0.082,0.0,1.404
2026-02-03 10:00,0.06,0.0,0.925
2026-02-03 11:00,0.223,0.0,1.788
2026-02-03 12:00,0.191,0.0,1.425
2026-02-03 13:00,0.09,0.0,1.234
2026-02-03 14:00,0.184,0.0,1.622
2026-02-03 15:00,0.725,0.0,2.816
2026-02-03 16:00,0.76,0.0,2.76
2026-02-03 17:00,1.604,0.036,3.998
2026-02-03 18:00,1.3,0.044,3.908
2026-02-03 19:00,1.362,0.039,3.691
2026-02-03 20:00,1.12,0.04,3.628
2026-02-03 21:00,0.958,0.008,3.365
2026-02-03 22:00,1.185,0.036,3.958
2026-02-03 23:00,1.162,0.037,3.844
