hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-13 00:00,0.554,0.0,2.637
2026-01-13 01:00,0.518,0.0,2.63
2026-01-13 02:00,0.624,0.002,2.426
2026-01-13 03:00,0.372,0.0,2.704
2026-01-13 04:00,0.314,0.0,2.374
2026-01-13 05:00,0.244,0.0,1.472
2026-01-13 06:00,0.097,0.0,1.394
2026-01-13 07:00,0.102,0.0,1.012
2026-01-13 08:00,0.1,0.0,0.888
2026-01-13 09:00,0.052,0.0,0.928
2026-01-13 10:00,0.162,0.0,1.29
2026-01-13 11:00,0.252,0.0,2.077
2026-01-13 12:00,0.958,0.0,3.423
2026-01-13 13:00,1.127,0.001,3.537
2026-01-13 14:00,2.206,0.032,4.258
2026-01-13 15:00,3.525,0.488,4.563
2026-01-13 16:00,4.098,0.607,4.748
2026-01-13 17:00,4.346,1.03,4.956
2026-01-13 18:00,4.348,1.086,4.95
2026-01-13 19:00,4.424,1.075,4.969
2026-01-13 20:00,4.408,0.869,4.909
2026-01-13 21:00,4.06,0.436,4.634
2026-01-13 22:00,3.408,0.31,4.508
2026-01-13 23:00,2.746,0.255,4.26
