hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-29 00:00,0.456,0.0,3.022
2026-01-29 01:00,0.152,0.0,1.423
2026-01-29 02:00,0.082,0.0,0.719
2026-01-29 03:00,0.072,0.0,0.911
2026-01-29 04:00,0.088,0.0,1.057
2026-01-29 05:00,0.093,0.0,1.22
2026-01-29 06:00,0.252,0.0,1.404
2026-01-29 07:00,0.084,0.0,1.041
2026-01-29 08:00,0.193,0.0,1.354
2026-01-29 09:00,0.066,0.0,1.546
2026-01-29 10:00,0.868,0.29,3.286
2026-01-29 11:00,1.996,0.7,4.221
2026-01-29 12:00,2.507,1.29,4.438
2026-01-29 13:00,2.37,1.2,3.9
2026-01-29 14:00,2.18,0.88,3.946
2026-01-29 15:00,1.76,0.827,3.632
2026-01-29 16:00,2.295,0.268,4.155
2026-01-29 17:00,1.384,0.173,3.675
2026-01-29 18:00,1.141,0.17,4.048
2026-01-29 19:00,1.364,0.173,3.525
2026-01-29 20:00,2.396,0.216,4.302
2026-01-29 21:00,2.651,0.491,4.565
2026-01-29 22:00,2.74,0.509,4.731
2026-01-29 23:00,2.822,0.758,4.672
