hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-18 00:00,3.058,0.728,4.946
2026-02-18 01:00,3.524,0.856,4.972
2026-02-18 02:00,3.222,0.937,4.948
2026-02-18 03:00,3.034,0.812,4.937
2026-02-18 04:00,3.066,1.038,4.9
2026-02-18 05:00,3.948,1.247,5.0
2026-02-18 06:00,4.077,1.413,4.996
2026-02-18 07:00,4.042,1.297,5.0
2026-02-18 08:00,4.655,2.037,5.0
2026-02-18 09:00,4.191,2.212,5.0
2026-02-18 10:00,4.368,2.876,5.0
2026-02-18 11:00,4.817,3.19,5.0
2026-02-18 12:00,4.844,3.611,5.0
2026-02-18 13:00,4.901,3.71,5.0
2026-02-18 14:00,4.896,4.006,5.0
2026-02-18 15:00,4.883,3.593,5.0
2026-02-18 16:00,4.826,3.156,4.978
2026-02-18 17:00,4.311,2.34,5.0
2026-02-18 18:00,3.369,1.531,4.946
2026-02-18 19:00,2.122,1.05,4.349
2026-02-18 20:00,2.029,1.013,4.27
2026-02-18 21:00,1.938,0.962,4.201
2026-02-18 22:00,1.94,0.905,4.24
2026-02-18 23:00,1.913,0.9,4.24
