hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-15 00:00,0.17,0.0,1.435
2026-02-15 01:00,0.086,0.0,0.792
2026-02-15 02:00,0.052,0.0,0.856
2026-02-15 03:00,0.076,0.0,0.43
2026-02-15 04:00,0.164,0.0,1.334
2026-02-15 05:00,0.26,0.0,1.852
2026-02-15 06:00,0.403,0.0,2.638
2026-02-15 07:00,0.757,0.0,3.199
2026-02-15 08:00,1.536,0.068,4.317
2026-02-15 09:00,2.237,0.629,5.0
2026-02-15 10:00,3.7,1.538,4.946
2026-02-15 11:00,3.916,2.076,5.0
2026-02-15 12:00,4.213,2.781,4.956
2026-02-15 13:00,4.708,3.592,4.998
2026-02-15 14:00,4.629,3.272,4.998
2026-02-15 15:00,4.58,3.226,4.971
2026-02-15 16:00,4.906,3.349,5.0
2026-02-15 17:00,4.398,2.919,5.0
2026-02-15 18:00,3.752,2.446,5.0
2026-02-15 19:00,3.706,2.268,5.0
2026-02-15 20:00,3.68,2.256,5.0
2026-02-15 21:00,3.79,2.27,5.0
2026-02-15 22:00,3.987,2.282,5.0
2026-02-15 23:00,3.862,2.24,5.0
