hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-16 00:00,0.379,0.0,1.834
2026-01-16 01:00,0.798,0.0,2.407
2026-01-16 02:00,0.104,0.0,1.248
2026-01-16 03:00,0.117,0.0,1.438
2026-01-16 04:00,0.322,0.0,1.752
2026-01-16 05:00,0.528,0.0,2.234
2026-01-16 06:00,0.992,0.0,3.312
2026-01-16 07:00,1.222,0.276,3.216
2026-01-16 08:00,0.92,0.214,2.978
2026-01-16 09:00,0.738,0.235,2.996
2026-01-16 10:00,0.684,0.277,2.702
2026-01-16 11:00,0.624,0.624,2.588
2026-01-16 12:00,0.665,0.631,2.614
2026-01-16 13:00,0.772,0.722,2.514
2026-01-16 14:00,1.124,0.728,3.045
2026-01-16 15:00,1.917,0.794,3.774
2026-01-16 16:00,2.271,0.933,3.843
2026-01-16 17:00,1.38,0.821,3.119
2026-01-16 18:00,1.382,0.83,3.09
2026-01-16 19:00,1.344,0.846,3.016
2026-01-16 20:00,1.13,0.882,2.924
2026-01-16 21:00,1.442,0.907,3.367
2026-01-16 22:00,1.532,0.932,3.18
2026-01-16 23:00,2.422,1.014,3.901
