hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-30 00:00,4.298,1.085,4.985
2026-01-30 01:00,4.177,1.019,5.0
2026-01-30 02:00,4.058,1.206,4.598
2026-01-30 03:00,3.987,1.093,4.582
2026-01-30 04:00,4.093,0.889,4.541
2026-01-30 05:00,3.5,0.626,4.554
2026-01-30 06:00,3.832,0.66,4.712
2026-01-30 07:00,3.714,0.691,4.724
2026-01-30 08:00,3.758,0.6,4.781
2026-01-30 09:00,4.032,1.248,4.897
2026-01-30 10:00,4.074,2.044,4.876
2026-01-30 11:00,4.583,2.832,4.88
2026-01-30 12:00,4.656,2.918,4.906
2026-01-30 13:00,4.65,2.92,4.902
2026-01-30 14:00,4.709,2.846,4.902
2026-01-30 15:00,4.846,2.916,4.926
2026-01-30 16:00,4.672,2.339,4.92
2026-01-30 17:00,3.729,1.346,4.441
2026-01-30 18:00,1.769,0.807,2.858
2026-01-30 19:00,0.908,0.908,2.222
2026-01-30 20:00,1.315,0.998,2.367
2026-01-30 21:00,1.394,1.013,2.734
2026-01-30 22:00,1.415,1.018,2.763
2026-01-30 23:00,0.716,0.716,2.241
