hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-14 00:00,2.669,0.444,5.0
2026-02-14 01:00,2.688,0.834,5.0
2026-02-14 02:00,2.647,0.553,5.0
2026-02-14 03:00,2.58,0.648,4.718
2026-02-14 04:00,1.657,0.423,4.048
2026-02-14 05:00,0.836,0.207,3.329
2026-02-14 06:00,0.258,0.01,1.553
2026-02-14 07:00,0.114,0.0,0.941
2026-02-14 08:00,0.066,0.0,1.429
2026-02-14 09:00,0.074,0.0,0.758
2026-02-14 10:00,0.092,0.0,0.892
2026-02-14 11:00,0.146,0.007,1.87
2026-02-14 12:00,0.326,0.039,1.754
2026-02-14 13:00,0.672,0.118,2.1
2026-02-14 14:00,0.83,0.196,2.848
2026-02-14 15:00,0.436,0.009,1.87
2026-02-14 16:00,0.544,0.165,2.154
2026-02-14 17:00,0.613,0.069,2.359
2026-02-14 18:00,0.38,0.0,1.856
2026-02-14 19:00,0.713,0.083,2.517
2026-02-14 20:00,1.081,0.142,3.835
2026-02-14 21:00,1.27,0.244,3.97
2026-02-14 22:00,0.682,0.05,3.142
2026-02-14 23:00,0.496,0.07,2.606
