hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-10 00:00,0.481,0.002,3.044
2026-01-10 01:00,0.519,0.0,3.071
2026-01-10 02:00,0.512,0.0,2.642
2026-01-10 03:00,0.488,0.0,2.387
2026-01-10 04:00,1.028,0.0,2.604
2026-01-10 05:00,1.251,0.0,2.744
2026-01-10 06:00,1.132,0.0,2.726
2026-01-10 07:00,0.96,0.0,2.879
2026-01-10 08:00,0.996,0.0,2.98
2026-01-10 09:00,1.086,0.0,3.506
2026-01-10 10:00,1.476,0.0,4.032
2026-01-10 11:00,0.888,0.015,3.536
2026-01-10 12:00,1.064,0.022,3.489
2026-01-10 13:00,1.291,0.016,3.441
2026-01-10 14:00,1.29,0.016,3.778
2026-01-10 15:00,1.291,0.027,3.304
2026-01-10 16:00,1.216,0.016,3.05
2026-01-10 17:00,1.63,0.028,3.661
2026-01-10 18:00,1.722,0.048,3.972
2026-01-10 19:00,1.792,0.05,3.978
2026-01-10 20:00,1.786,0.042,4.048
2026-01-10 21:00,1.786,0.04,4.027
2026-01-10 22:00,1.643,0.04,4.02
2026-01-10 23:00,1.688,0.038,4.044
