hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-11 00:00,4.476,3.153,5.0
2026-02-11 01:00,4.546,3.439,5.0
2026-02-11 02:00,4.652,2.989,5.0
2026-02-11 03:00,2.974,1.752,4.892
2026-02-11 04:00,1.514,1.418,3.299
2026-02-11 05:00,0.746,0.022,3.432
2026-02-11 06:00,0.092,0.0,0.94
2026-02-11 07:00,0.031,0.0,0.924
2026-02-11 08:00,0.081,0.0,0.834
2026-02-11 09:00,0.227,0.0,1.874
2026-02-11 10:00,0.168,0.0,1.238
2026-02-11 11:00,1.308,1.293,3.513
2026-02-11 12:00,1.273,0.948,3.503
2026-02-11 13:00,0.73,0.73,2.284
2026-02-11 14:00,2.396,0.586,4.538
2026-02-11 15:00,4.698,3.222,5.0
2026-02-11 16:00,4.898,3.956,5.0
2026-02-11 17:00,4.012,2.42,4.972
2026-02-11 18:00,4.016,2.382,4.972
2026-02-11 19:00,3.526,1.945,4.873
2026-02-11 20:00,2.984,1.42,4.962
2026-02-11 21:00,2.916,1.392,4.834
2026-02-11 22:00,2.848,1.362,4.841
2026-02-11 23:00,2.978,1.348,4.991
