hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-22 00:00,2.791,1.542,4.722
2026-02-22 01:00,2.378,1.354,4.729
2026-02-22 02:00,1.533,0.541,4.234
2026-02-22 03:00,0.828,0.204,3.636
2026-02-22 04:00,0.432,0.016,2.766
2026-02-22 05:00,0.092,0.0,0.823
2026-02-22 06:00,0.076,0.0,1.248
2026-02-22 07:00,0.048,0.0,0.688
2026-02-22 08:00,0.074,0.0,1.01
2026-02-22 09:00,0.078,0.0,0.976
2026-02-22 10:00,0.119,0.0,1.526
2026-02-22 11:00,0.905,0.128,3.791
2026-02-22 12:00,1.979,0.636,4.42
2026-02-22 13:00,3.11,1.821,4.746
2026-02-22 14:00,3.73,2.454,4.736
2026-02-22 15:00,3.77,2.374,4.736
2026-02-22 16:00,4.077,1.714,4.875
2026-02-22 17:00,3.951,1.676,4.884
2026-02-22 18:00,2.868,1.206,4.857
2026-02-22 19:00,2.427,1.05,4.648
2026-02-22 20:00,2.001,0.842,4.424
2026-02-22 21:00,2.001,0.693,4.428
2026-02-22 22:00,2.192,0.636,4.342
2026-02-22 23:00,2.55,0.768,4.476
