hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-27 00:00,3.202,1.354,4.9
2026-02-27 01:00,3.258,1.578,4.904
2026-02-27 02:00,2.48,1.195,4.668
2026-02-27 03:00,2.177,1.15,4.611
2026-02-27 04:00,2.153,0.688,4.472
2026-02-27 05:00,2.26,0.33,4.433
2026-02-27 06:00,1.491,0.107,4.28
2026-02-27 07:00,1.504,0.086,4.077
2026-02-27 08:00,1.37,0.055,3.931
2026-02-27 09:00,1.013,0.0,3.471
2026-02-27 10:00,0.78,0.0,3.18
2026-02-27 11:00,0.459,0.014,2.536
2026-02-27 12:00,0.842,0.05,3.231
2026-02-27 13:00,1.458,0.118,3.674
2026-02-27 14:00,1.492,0.134,3.986
2026-02-27 15:00,2.249,0.43,4.262
2026-02-27 16:00,2.499,0.816,4.422
2026-02-27 17:00,2.371,0.6,4.395
2026-02-27 18:00,2.527,0.746,4.478
2026-02-27 19:00,2.388,0.582,4.418
2026-02-27 20:00,2.38,0.599,4.516
2026-02-27 21:00,2.38,0.484,4.418
2026-02-27 22:00,2.154,0.406,4.26
2026-02-27 23:00,1.514,0.257,3.742
