hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-14 00:00,2.364,0.414,4.517
2026-01-14 01:00,1.722,0.225,4.269
2026-01-14 02:00,1.572,0.169,3.902
2026-01-14 03:00,1.378,0.126,3.868
2026-01-14 04:00,1.047,0.108,2.914
2026-01-14 05:00,0.068,0.0,1.146
2026-01-14 06:00,0.077,0.0,1.004
2026-01-14 07:00,0.088,0.0,0.696
2026-01-14 08:00,0.008,0.0,0.747
2026-01-14 09:00,0.092,0.0,1.152
2026-01-14 10:00,0.082,0.0,0.988
2026-01-14 11:00,0.04,0.0,0.874
2026-01-14 12:00,0.073,0.0,1.489
2026-01-14 13:00,0.132,0.0,1.572
2026-01-14 14:00,0.382,0.0,2.274
2026-01-14 15:00,0.356,0.019,2.244
2026-01-14 16:00,0.431,0.019,2.448
2026-01-14 17:00,0.852,0.027,3.206
2026-01-14 18:00,1.081,0.041,3.371
2026-01-14 19:00,1.184,0.019,3.31
2026-01-14 20:00,1.25,0.032,3.414
2026-01-14 21:00,1.385,0.026,3.536
2026-01-14 22:00,1.182,0.026,3.437
2026-01-14 23:00,0.908,0.012,3.147
