hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-16 00:00,3.028,0.956,5.0
2026-02-16 01:00,2.851,0.722,4.95
2026-02-16 02:00,2.696,0.629,4.798
2026-02-16 03:00,1.64,0.162,4.591
2026-02-16 04:00,1.656,0.186,4.428
2026-02-16 05:00,1.721,0.248,4.432
2026-02-16 06:00,1.345,0.152,4.052
2026-02-16 07:00,1.208,0.137,4.128
2026-02-16 08:00,1.668,0.252,4.438
2026-02-16 09:00,2.927,0.88,4.999
2026-02-16 10:00,1.5,0.24,4.552
2026-02-16 11:00,2.148,0.978,4.833
2026-02-16 12:00,1.772,0.792,4.454
2026-02-16 13:00,1.264,0.51,3.996
2026-02-16 14:00,1.34,0.55,4.001
2026-02-16 15:00,1.838,0.908,4.323
2026-02-16 16:00,2.281,1.0,4.73
2026-02-16 17:00,3.372,1.148,4.987
2026-02-16 18:00,2.686,0.932,4.829
2026-02-16 19:00,2.334,0.795,4.778
2026-02-16 20:00,2.748,0.707,4.804
2026-02-16 21:00,2.742,0.757,4.774
2026-02-16 22:00,3.493,0.851,4.853
2026-02-16 23:00,3.491,0.859,4.921
