hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-21 00:00,2.736,0.579,4.946
2026-02-21 01:00,2.426,0.577,4.986
2026-02-21 02:00,2.255,0.414,4.804
2026-02-21 03:00,1.779,0.249,4.54
2026-02-21 04:00,1.24,0.0,3.83
2026-02-21 05:00,1.108,0.0,3.617
2026-02-21 06:00,0.61,0.0,2.788
2026-02-21 07:00,0.881,0.0,3.484
2026-02-21 08:00,1.086,0.0,4.034
2026-02-21 09:00,0.818,0.0,2.952
2026-02-21 10:00,0.254,0.028,2.317
2026-02-21 11:00,4.855,3.586,4.986
2026-02-21 12:00,4.897,3.664,5.0
2026-02-21 13:00,4.852,3.441,5.0
2026-02-21 14:00,3.641,2.162,4.845
2026-02-21 15:00,2.527,0.662,4.377
2026-02-21 16:00,1.206,0.088,3.556
2026-02-21 17:00,2.432,0.492,4.524
2026-02-21 18:00,2.582,0.812,4.532
2026-02-21 19:00,2.415,0.436,4.568
2026-02-21 20:00,2.767,0.812,4.835
2026-02-21 21:00,3.17,1.367,4.941
2026-02-21 22:00,3.124,1.387,4.941
2026-02-21 23:00,2.637,1.0,4.848
