hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-19 00:00,1.384,0.026,4.128
2026-01-19 01:00,1.532,0.025,4.192
2026-01-19 02:00,1.617,0.094,3.926
2026-01-19 03:00,2.24,0.1,4.182
2026-01-19 04:00,2.64,0.26,4.301
2026-01-19 05:00,3.469,0.493,4.518
2026-01-19 06:00,3.49,0.467,4.507
2026-01-19 07:00,3.509,0.456,4.522
2026-01-19 08:00,3.8,0.41,4.53
2026-01-19 09:00,3.868,0.556,4.533
2026-01-19 10:00,3.653,0.627,4.183
2026-01-19 11:00,2.786,0.838,4.53
2026-01-19 12:00,2.859,1.046,4.62
2026-01-19 13:00,3.112,0.996,4.596
2026-01-19 14:00,3.03,0.732,4.552
2026-01-19 15:00,2.68,0.379,4.332
2026-01-19 16:00,2.71,0.64,4.46
2026-01-19 17:00,2.461,0.254,4.25
2026-01-19 18:00,1.945,0.118,3.811
2026-01-19 19:00,1.872,0.128,3.798
2026-01-19 20:00,1.722,0.102,3.626
2026-01-19 21:00,1.286,0.082,3.34
2026-01-19 22:00,0.994,0.069,3.374
2026-01-19 23:00,0.804,0.067,2.915
