hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-25 00:00,0.068,0.0,1.577
2026-02-25 01:00,0.158,0.0,1.924
2026-02-25 02:00,0.263,0.0,2.245
2026-02-25 03:00,0.313,0.0,2.594
2026-02-25 04:00,0.526,0.0,2.95
2026-02-25 05:00,0.86,0.0,3.254
2026-02-25 06:00,0.796,0.0,3.384
2026-02-25 07:00,1.098,0.0,3.372
2026-02-25 08:00,1.3,0.012,4.347
2026-02-25 09:00,1.74,0.0,4.106
2026-02-25 10:00,2.3,0.224,4.826
2026-02-25 11:00,2.866,0.916,4.92
2026-02-25 12:00,3.136,0.936,4.942
2026-02-25 13:00,2.648,0.772,4.869
2026-02-25 14:00,1.839,0.245,4.38
2026-02-25 15:00,1.128,0.126,3.94
2026-02-25 16:00,0.933,0.046,3.891
2026-02-25 17:00,0.938,0.048,3.825
2026-02-25 18:00,0.95,0.05,3.787
2026-02-25 19:00,0.798,0.05,3.418
2026-02-25 20:00,0.968,0.027,3.44
2026-02-25 21:00,1.096,0.029,3.945
2026-02-25 22:00,1.494,0.053,4.272
2026-02-25 23:00,1.688,0.092,4.618
