hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-24 00:00,3.685,2.011,4.924
2026-02-24 01:00,3.218,1.772,4.84
2026-02-24 02:00,3.088,1.442,4.826
2026-02-24 03:00,2.987,1.336,4.826
2026-02-24 04:00,3.176,1.736,4.825
2026-02-24 05:00,3.097,1.557,4.716
2026-02-24 06:00,3.085,1.384,4.62
2026-02-24 07:00,2.812,1.444,4.65
2026-02-24 08:00,2.118,0.476,4.408
2026-02-24 09:00,2.052,0.374,4.376
2026-02-24 10:00,2.317,0.912,4.412
2026-02-24 11:00,2.482,1.492,4.595
2026-02-24 12:00,2.261,1.502,4.588
2026-02-24 13:00,1.969,1.362,4.392
2026-02-24 14:00,1.928,1.35,4.179
2026-02-24 15:00,1.447,1.264,3.641
2026-02-24 16:00,1.18,1.18,3.028
2026-02-24 17:00,1.138,1.138,3.152
2026-02-24 18:00,1.114,1.114,3.14
2026-02-24 19:00,1.164,0.894,3.265
2026-02-24 20:00,0.92,0.84,2.482
2026-02-24 21:00,0.926,0.686,2.444
2026-02-24 22:00,1.17,0.888,2.875
2026-02-24 23:00,1.288,1.008,3.833
