hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-06 00:00,1.466,0.041,4.784
2026-02-06 01:00,1.394,0.012,4.555
2026-02-06 02:00,1.241,0.0,3.952
2026-02-06 03:00,0.953,0.0,3.62
2026-02-06 04:00,0.336,0.0,2.367
2026-02-06 05:00,0.192,0.0,1.352
2026-02-06 06:00,1.934,0.095,4.136
2026-02-06 07:00,1.018,0.0,3.564
2026-02-06 08:00,0.788,0.0,3.079
2026-02-06 09:00,1.958,0.056,4.307
2026-02-06 10:00,3.404,1.409,4.785
2026-02-06 11:00,4.386,3.165,4.966
2026-02-06 12:00,4.889,4.445,5.0
2026-02-06 13:00,4.886,4.52,5.0
2026-02-06 14:00,4.888,4.52,5.0
2026-02-06 15:00,4.884,4.484,5.0
2026-02-06 16:00,4.884,4.276,4.994
2026-02-06 17:00,4.88,4.472,5.0
2026-02-06 18:00,4.867,4.472,5.0
2026-02-06 19:00,4.44,3.061,5.0
2026-02-06 20:00,4.029,2.81,4.996
2026-02-06 21:00,3.577,2.302,4.95
2026-02-06 22:00,3.592,2.306,4.95
2026-02-06 23:00,3.903,2.431,4.935
