hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-11 00:00,1.641,0.052,4.341
2026-01-11 01:00,2.077,0.173,4.616
2026-01-11 02:00,3.202,0.257,4.501
2026-01-11 03:00,3.551,0.319,4.591
2026-01-11 04:00,3.398,0.31,4.659
2026-01-11 05:00,3.338,0.3,4.534
2026-01-11 06:00,3.326,0.248,4.522
2026-01-11 07:00,3.249,0.229,4.318
2026-01-11 08:00,3.138,0.374,4.176
2026-01-11 09:00,3.807,0.564,4.495
2026-01-11 10:00,3.926,1.042,4.86
2026-01-11 11:00,3.648,0.583,4.63
2026-01-11 12:00,3.976,0.878,4.788
2026-01-11 13:00,4.086,1.028,4.842
2026-01-11 14:00,4.227,0.646,4.949
2026-01-11 15:00,3.742,0.211,4.712
2026-01-11 16:00,2.132,0.076,4.086
2026-01-11 17:00,2.135,0.087,4.123
2026-01-11 18:00,2.123,0.064,4.011
2026-01-11 19:00,2.094,0.069,3.906
2026-01-11 20:00,1.596,0.042,3.731
2026-01-11 21:00,1.088,0.008,3.29
2026-01-11 22:00,0.808,0.009,2.82
2026-01-11 23:00,1.008,0.024,3.314
