hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-26 00:00,3.969,1.262,5.0
2026-02-26 01:00,3.68,1.229,5.0
2026-02-26 02:00,4.439,1.715,5.0
2026-02-26 03:00,4.442,1.751,5.0
2026-02-26 04:00,4.215,1.532,5.0
2026-02-26 05:00,2.823,0.948,4.734
2026-02-26 06:00,3.283,1.008,4.974
2026-02-26 07:00,2.699,0.532,4.888
2026-02-26 08:00,3.569,2.426,5.0
2026-02-26 09:00,1.124,0.78,3.05
2026-02-26 10:00,3.24,1.691,4.911
2026-02-26 11:00,2.362,0.468,4.386
2026-02-26 12:00,1.056,0.1,3.573
2026-02-26 13:00,0.906,0.0,3.104
2026-02-26 14:00,0.421,0.0,2.063
2026-02-26 15:00,0.638,0.001,2.832
2026-02-26 16:00,0.592,0.027,2.92
2026-02-26 17:00,2.393,0.538,4.738
2026-02-26 18:00,2.464,0.552,4.744
2026-02-26 19:00,3.007,0.9,4.854
2026-02-26 20:00,2.298,0.332,4.642
2026-02-26 21:00,2.444,0.314,4.642
2026-02-26 22:00,2.124,0.184,4.643
2026-02-26 23:00,2.356,0.32,4.649
