hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-09 00:00,4.898,4.842,5.0
2026-02-09 01:00,4.894,4.842,5.0
2026-02-09 02:00,4.891,4.847,5.0
2026-02-09 03:00,4.898,4.829,5.0
2026-02-09 04:00,4.919,4.8,5.0
2026-02-09 05:00,4.923,4.762,5.0
2026-02-09 06:00,4.932,4.096,5.0
2026-02-09 07:00,4.82,4.122,5.0
2026-02-09 08:00,4.92,3.918,5.0
2026-02-09 09:00,4.89,3.947,5.0
2026-02-09 10:00,4.674,3.262,5.0
2026-02-09 11:00,4.704,3.556,5.0
2026-02-09 12:00,4.704,3.441,5.0
2026-02-09 13:00,4.844,3.527,5.0
2026-02-09 14:00,4.817,3.832,5.0
2026-02-09 15:00,4.889,4.392,4.999
2026-02-09 16:00,5.0,3.862,5.0
2026-02-09 17:00,4.92,3.31,5.0
2026-02-09 18:00,4.477,2.831,5.0
2026-02-09 19:00,3.7,2.194,5.0
2026-02-09 20:00,2.859,1.388,4.925
2026-02-09 21:00,2.334,1.183,4.582
2026-02-09 22:00,2.084,1.0,4.594
2026-02-09 23:00,2.454,1.116,4.829
