hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-20 00:00,1.2,0.0,4.074
2026-02-20 01:00,0.914,0.0,3.568
2026-02-20 02:00,1.456,0.0,4.298
2026-02-20 03:00,1.696,0.019,4.591
2026-02-20 04:00,1.706,0.02,4.488
2026-02-20 05:00,1.856,0.091,4.375
2026-02-20 06:00,1.824,0.154,4.424
2026-02-20 07:00,1.713,0.121,4.464
2026-02-20 08:00,1.522,0.074,4.218
2026-02-20 09:00,1.208,0.086,3.915
2026-02-20 10:00,0.804,0.0,3.617
2026-02-20 11:00,0.637,0.0,3.016
2026-02-20 12:00,0.436,0.0,2.446
2026-02-20 13:00,0.341,0.0,1.85
2026-02-20 14:00,0.172,0.0,1.288
2026-02-20 15:00,0.148,0.0,1.19
2026-02-20 16:00,0.158,0.0,1.858
2026-02-20 17:00,0.356,0.0,2.39
2026-02-20 18:00,1.432,0.0,4.176
2026-02-20 19:00,1.946,0.053,4.742
2026-02-20 20:00,2.06,0.046,4.812
2026-02-20 21:00,2.311,0.272,4.934
2026-02-20 22:00,2.405,0.271,4.934
2026-02-20 23:00,1.662,0.0,4.624
