hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-09 00:00,4.932,4.588,5.0
2026-02-09 01:00,4.933,4.501,5.0
2026-02-09 02:00,4.928,4.702,5.0
2026-02-09 03:00,4.909,4.614,5.0
2026-02-09 04:00,4.935,4.558,5.0
2026-02-09 05:00,4.931,4.364,5.0
2026-02-09 06:00,4.9,3.893,5.0
2026-02-09 07:00,4.888,3.816,5.0
2026-02-09 08:00,4.886,3.644,5.0
2026-02-09 09:00,4.88,3.708,5.0
2026-02-09 10:00,4.772,3.304,4.99
2026-02-09 11:00,4.845,3.388,5.0
2026-02-09 12:00,4.856,3.433,5.0
2026-02-09 13:00,4.896,3.531,4.998
2026-02-09 14:00,4.89,3.91,4.998
2026-02-09 15:00,4.93,4.2,5.0
2026-02-09 16:00,4.954,3.012,5.0
2026-02-09 17:00,4.922,2.408,5.0
2026-02-09 18:00,4.687,1.794,5.0
2026-02-09 19:00,3.673,1.362,5.0
2026-02-09 20:00,3.041,0.934,4.986
2026-02-09 21:00,2.279,0.546,4.678
2026-02-09 22:00,2.047,0.427,4.634
2026-02-09 23:00,2.579,0.496,4.854
