hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-21 00:00,2.976,0.687,4.938
2026-02-21 01:00,2.548,0.7,4.96
2026-02-21 02:00,2.125,0.594,4.863
2026-02-21 03:00,1.741,0.256,4.652
2026-02-21 04:00,1.395,0.029,3.809
2026-02-21 05:00,1.027,0.046,3.701
2026-02-21 06:00,0.626,0.08,3.022
2026-02-21 07:00,0.993,0.02,3.531
2026-02-21 08:00,1.056,0.0,3.866
2026-02-21 09:00,0.832,0.0,2.798
2026-02-21 10:00,0.352,0.167,2.37
2026-02-21 11:00,4.824,3.774,4.975
2026-02-21 12:00,4.878,3.627,4.996
2026-02-21 13:00,4.89,3.753,4.99
2026-02-21 14:00,3.402,1.993,4.856
2026-02-21 15:00,2.356,0.866,4.404
2026-02-21 16:00,1.194,0.372,3.508
2026-02-21 17:00,2.162,0.534,4.539
2026-02-21 18:00,2.557,0.974,4.576
2026-02-21 19:00,2.258,0.524,4.56
2026-02-21 20:00,2.565,0.966,4.659
2026-02-21 21:00,3.56,1.626,4.916
2026-02-21 22:00,3.468,1.623,4.914
2026-02-21 23:00,2.611,1.012,4.836
