hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-01 00:00,0.157,0.0,1.805
2026-02-01 01:00,0.096,0.0,1.939
2026-02-01 02:00,0.054,0.0,1.622
2026-02-01 03:00,0.051,0.0,0.876
2026-02-01 04:00,0.042,0.0,0.736
2026-02-01 05:00,0.064,0.0,0.817
2026-02-01 06:00,0.046,0.0,0.556
2026-02-01 07:00,0.064,0.0,0.67
2026-02-01 08:00,0.195,0.0,1.081
2026-02-01 09:00,0.19,0.0,1.376
2026-02-01 10:00,0.372,0.0,2.745
2026-02-01 11:00,0.921,0.0,3.396
2026-02-01 12:00,1.273,0.008,3.8
2026-02-01 13:00,1.231,0.02,3.826
2026-02-01 14:00,1.066,0.004,3.552
2026-02-01 15:00,1.084,0.014,3.648
2026-02-01 16:00,2.072,0.104,4.438
2026-02-01 17:00,1.687,0.036,3.776
2026-02-01 18:00,1.713,0.042,3.749
2026-02-01 19:00,1.711,0.054,3.907
2026-02-01 20:00,2.316,0.098,4.463
2026-02-01 21:00,2.268,0.096,4.45
2026-02-01 22:00,1.822,0.086,4.204
2026-02-01 23:00,2.099,0.086,4.391
