hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-18 00:00,2.898,0.652,4.89
2026-02-18 01:00,3.234,0.93,4.894
2026-02-18 02:00,3.271,0.858,4.874
2026-02-18 03:00,3.125,0.825,4.901
2026-02-18 04:00,3.278,1.022,4.889
2026-02-18 05:00,3.947,1.214,4.976
2026-02-18 06:00,4.052,1.319,4.984
2026-02-18 07:00,4.027,1.237,4.974
2026-02-18 08:00,4.768,2.066,5.0
2026-02-18 09:00,4.405,1.759,5.0
2026-02-18 10:00,4.322,2.427,4.987
2026-02-18 11:00,4.808,2.877,4.955
2026-02-18 12:00,4.844,3.38,4.968
2026-02-18 13:00,4.87,4.09,4.961
2026-02-18 14:00,4.876,4.081,4.958
2026-02-18 15:00,4.829,3.431,4.957
2026-02-18 16:00,4.827,2.922,4.946
2026-02-18 17:00,4.365,2.159,5.0
2026-02-18 18:00,3.129,1.772,4.875
2026-02-18 19:00,2.097,1.532,4.332
2026-02-18 20:00,2.036,1.292,4.252
2026-02-18 21:00,2.023,1.212,4.268
2026-02-18 22:00,1.994,1.191,4.246
2026-02-18 23:00,2.002,1.165,4.224
