hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-31 00:00,0.217,0.002,2.594
2026-01-31 01:00,0.458,0.0,2.985
2026-01-31 02:00,0.734,0.0,3.059
2026-01-31 03:00,0.749,0.0,3.214
2026-01-31 04:00,0.926,0.0,3.281
2026-01-31 05:00,2.198,0.371,3.695
2026-01-31 06:00,2.274,0.362,3.664
2026-01-31 07:00,2.304,0.318,3.699
2026-01-31 08:00,2.28,0.258,4.306
2026-01-31 09:00,2.808,0.246,4.548
2026-01-31 10:00,2.521,0.616,4.506
2026-01-31 11:00,3.022,0.834,4.57
2026-01-31 12:00,2.93,0.668,4.596
2026-01-31 13:00,2.965,0.668,4.555
2026-01-31 14:00,2.888,0.572,4.548
2026-01-31 15:00,2.993,0.615,4.576
2026-01-31 16:00,4.066,0.768,4.868
2026-01-31 17:00,3.498,0.198,4.529
2026-01-31 18:00,2.843,0.12,4.314
2026-01-31 19:00,2.858,0.13,4.32
2026-01-31 20:00,2.642,0.097,4.318
2026-01-31 21:00,1.788,0.058,3.766
2026-01-31 22:00,1.552,0.043,3.84
2026-01-31 23:00,0.916,0.02,2.662
