hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-23 00:00,0.362,0.172,2.553
2026-02-23 01:00,0.316,0.036,2.169
2026-02-23 02:00,0.149,0.0,1.864
2026-02-23 03:00,0.068,0.0,0.891
2026-02-23 04:00,0.108,0.0,0.776
2026-02-23 05:00,0.139,0.0,1.242
2026-02-23 06:00,0.226,0.0,1.912
2026-02-23 07:00,0.138,0.0,1.334
2026-02-23 08:00,0.194,0.0,1.452
2026-02-23 09:00,0.179,0.0,1.38
2026-02-23 10:00,0.16,0.0,1.354
2026-02-23 11:00,0.418,0.0,2.407
2026-02-23 12:00,0.941,0.0,3.039
2026-02-23 13:00,1.244,0.01,3.646
2026-02-23 14:00,2.052,0.22,4.077
2026-02-23 15:00,2.712,0.402,4.467
2026-02-23 16:00,2.878,0.732,4.711
2026-02-23 17:00,1.58,0.12,4.251
2026-02-23 18:00,2.288,0.567,4.544
2026-02-23 19:00,2.566,0.694,4.782
2026-02-23 20:00,3.338,1.22,4.88
2026-02-23 21:00,3.337,1.22,4.876
2026-02-23 22:00,3.219,1.233,4.863
2026-02-23 23:00,2.302,0.602,4.712
