hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-07 00:00,4.035,1.947,4.964
2026-02-07 01:00,3.816,1.998,4.93
2026-02-07 02:00,3.02,1.026,4.806
2026-02-07 03:00,2.277,0.528,4.536
2026-02-07 04:00,1.966,0.278,4.514
2026-02-07 05:00,0.916,0.0,3.154
2026-02-07 06:00,0.349,0.0,2.332
2026-02-07 07:00,0.015,0.0,1.06
2026-02-07 08:00,0.068,0.0,0.1
2026-02-07 09:00,0.074,0.0,0.65
2026-02-07 10:00,0.139,0.0,1.437
2026-02-07 11:00,0.288,0.0,1.99
2026-02-07 12:00,0.505,0.0,2.921
2026-02-07 13:00,0.831,0.086,3.844
2026-02-07 14:00,0.848,0.028,3.536
2026-02-07 15:00,0.509,0.004,2.553
2026-02-07 16:00,0.396,0.0,2.117
2026-02-07 17:00,0.314,0.0,2.67
2026-02-07 18:00,1.221,0.0,4.127
2026-02-07 19:00,3.29,0.643,4.697
2026-02-07 20:00,3.938,1.184,4.708
2026-02-07 21:00,3.315,0.669,4.744
2026-02-07 22:00,3.576,0.683,4.74
2026-02-07 23:00,3.714,0.673,4.729
