hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-11 00:00,4.5,3.152,5.0
2026-02-11 01:00,4.568,3.51,5.0
2026-02-11 02:00,4.616,3.296,5.0
2026-02-11 03:00,3.014,1.956,4.934
2026-02-11 04:00,1.426,1.426,3.065
2026-02-11 05:00,0.648,0.13,3.187
2026-02-11 06:00,0.042,0.0,0.737
2026-02-11 07:00,0.02,0.0,0.53
2026-02-11 08:00,0.101,0.0,0.456
2026-02-11 09:00,0.212,0.0,1.8
2026-02-11 10:00,0.196,0.0,0.858
2026-02-11 11:00,1.3,1.257,3.84
2026-02-11 12:00,1.168,0.946,3.686
2026-02-11 13:00,0.654,0.568,2.212
2026-02-11 14:00,2.323,0.852,4.744
2026-02-11 15:00,4.687,3.06,5.0
2026-02-11 16:00,4.774,3.418,5.0
2026-02-11 17:00,4.147,2.448,4.944
2026-02-11 18:00,4.055,2.368,4.95
2026-02-11 19:00,3.286,1.708,4.868
2026-02-11 20:00,2.603,1.218,4.894
2026-02-11 21:00,2.603,1.056,4.766
2026-02-11 22:00,2.41,1.02,4.837
2026-02-11 23:00,2.638,1.11,4.888
