hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-08 00:00,3.952,1.659,4.849
2026-02-08 01:00,3.06,1.072,4.85
2026-02-08 02:00,2.997,1.158,4.892
2026-02-08 03:00,2.994,1.007,4.894
2026-02-08 04:00,3.098,0.807,4.88
2026-02-08 05:00,2.188,0.454,4.597
2026-02-08 06:00,1.94,0.382,4.401
2026-02-08 07:00,1.516,0.207,4.27
2026-02-08 08:00,1.135,0.116,4.056
2026-02-08 09:00,0.658,0.02,2.964
2026-02-08 10:00,0.348,0.04,1.989
2026-02-08 11:00,0.14,0.0,0.793
2026-02-08 12:00,0.048,0.0,0.444
2026-02-08 13:00,0.062,0.0,0.822
2026-02-08 14:00,0.502,0.043,2.513
2026-02-08 15:00,3.232,0.956,4.964
2026-02-08 16:00,4.546,2.009,4.972
2026-02-08 17:00,4.603,2.192,4.985
2026-02-08 18:00,4.678,2.592,4.977
2026-02-08 19:00,4.667,2.442,4.978
2026-02-08 20:00,4.667,2.481,4.978
2026-02-08 21:00,4.684,2.698,4.982
2026-02-08 22:00,4.732,2.652,4.978
2026-02-08 23:00,4.716,2.814,4.976
