hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-23 00:00,3.912,1.531,4.844
2026-01-23 01:00,3.544,1.575,4.824
2026-01-23 02:00,2.811,1.075,4.62
2026-01-23 03:00,2.738,0.921,4.545
2026-01-23 04:00,2.559,0.564,4.326
2026-01-23 05:00,2.248,0.294,4.193
2026-01-23 06:00,2.08,0.286,3.964
2026-01-23 07:00,1.767,0.247,3.74
2026-01-23 08:00,1.765,0.238,3.91
2026-01-23 09:00,0.696,0.044,3.297
2026-01-23 10:00,0.119,0.0,1.566
2026-01-23 11:00,0.23,0.02,1.584
2026-01-23 12:00,0.432,0.027,2.148
2026-01-23 13:00,0.742,0.258,2.272
2026-01-23 14:00,1.042,0.188,2.581
2026-01-23 15:00,0.866,0.194,2.222
2026-01-23 16:00,1.102,0.085,2.557
2026-01-23 17:00,1.464,0.104,3.774
2026-01-23 18:00,1.467,0.117,3.666
2026-01-23 19:00,1.636,0.213,3.648
2026-01-23 20:00,2.435,0.21,4.283
2026-01-23 21:00,2.427,0.27,4.315
2026-01-23 22:00,2.338,0.226,4.102
2026-01-23 23:00,2.314,0.225,4.11
