hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-18 00:00,2.958,0.646,5.0
2026-02-18 01:00,3.292,0.79,5.0
2026-02-18 02:00,3.224,0.906,4.896
2026-02-18 03:00,3.097,0.718,4.908
2026-02-18 04:00,3.2,0.765,4.915
2026-02-18 05:00,3.794,0.982,5.0
2026-02-18 06:00,3.887,1.218,5.0
2026-02-18 07:00,3.876,1.118,5.0
2026-02-18 08:00,4.648,1.948,5.0
2026-02-18 09:00,4.396,1.505,5.0
2026-02-18 10:00,4.214,2.686,5.0
2026-02-18 11:00,4.786,3.306,5.0
2026-02-18 12:00,4.862,3.427,5.0
2026-02-18 13:00,4.884,3.742,5.0
2026-02-18 14:00,4.886,4.108,5.0
2026-02-18 15:00,4.874,3.792,5.0
2026-02-18 16:00,4.836,3.437,4.998
2026-02-18 17:00,4.402,2.421,5.0
2026-02-18 18:00,3.252,2.006,4.797
2026-02-18 19:00,2.153,1.704,4.224
2026-02-18 20:00,2.023,1.457,4.204
2026-02-18 21:00,1.995,1.375,4.191
2026-02-18 22:00,2.034,1.326,4.218
2026-02-18 23:00,1.993,1.256,4.198
