hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-21 00:00,1.305,0.019,3.914
2026-01-21 01:00,2.206,0.312,4.368
2026-01-21 02:00,3.502,0.956,4.554
2026-01-21 03:00,4.082,1.727,4.778
2026-01-21 04:00,4.445,2.372,4.805
2026-01-21 05:00,4.573,3.123,4.846
2026-01-21 06:00,4.467,2.979,4.82
2026-01-21 07:00,4.51,2.843,4.829
2026-01-21 08:00,4.434,2.936,4.808
2026-01-21 09:00,4.482,2.343,4.811
2026-01-21 10:00,4.629,2.019,4.86
2026-01-21 11:00,4.66,1.964,4.894
2026-01-21 12:00,3.992,1.666,4.886
2026-01-21 13:00,4.889,2.492,4.958
2026-01-21 14:00,4.748,2.681,4.963
2026-01-21 15:00,4.642,2.288,4.993
2026-01-21 16:00,4.36,2.07,4.962
2026-01-21 17:00,4.307,1.82,4.897
2026-01-21 18:00,4.185,1.809,4.886
2026-01-21 19:00,4.401,1.994,4.978
2026-01-21 20:00,4.476,1.938,4.966
2026-01-21 21:00,4.478,1.938,4.972
2026-01-21 22:00,4.42,1.928,4.976
2026-01-21 23:00,4.396,1.85,4.982
