hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-11 00:00,4.506,3.278,4.994
2026-02-11 01:00,4.6,3.287,5.0
2026-02-11 02:00,4.719,2.856,5.0
2026-02-11 03:00,2.942,1.833,4.915
2026-02-11 04:00,1.542,1.424,3.09
2026-02-11 05:00,0.743,0.114,3.312
2026-02-11 06:00,0.106,0.0,0.816
2026-02-11 07:00,0.05,0.0,0.796
2026-02-11 08:00,0.094,0.0,0.852
2026-02-11 09:00,0.217,0.0,1.749
2026-02-11 10:00,0.195,0.0,1.02
2026-02-11 11:00,1.418,1.418,3.612
2026-02-11 12:00,1.092,0.995,3.211
2026-02-11 13:00,0.85,0.619,2.216
2026-02-11 14:00,2.314,0.646,4.576
2026-02-11 15:00,4.854,3.194,4.97
2026-02-11 16:00,4.818,3.614,4.978
2026-02-11 17:00,3.864,2.291,4.932
2026-02-11 18:00,3.88,2.343,4.931
2026-02-11 19:00,3.491,1.967,4.858
2026-02-11 20:00,2.999,1.588,4.862
2026-02-11 21:00,2.99,1.466,4.72
2026-02-11 22:00,2.726,1.362,4.734
2026-02-11 23:00,2.927,1.477,4.849
