hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-21 00:00,2.79,0.741,4.86
2026-02-21 01:00,2.424,0.716,4.85
2026-02-21 02:00,2.145,0.576,4.82
2026-02-21 03:00,1.741,0.27,4.567
2026-02-21 04:00,1.272,0.0,3.813
2026-02-21 05:00,1.188,0.02,3.441
2026-02-21 06:00,0.7,0.04,2.682
2026-02-21 07:00,0.985,0.008,3.348
2026-02-21 08:00,1.082,0.0,3.92
2026-02-21 09:00,0.833,0.0,2.85
2026-02-21 10:00,0.344,0.159,2.144
2026-02-21 11:00,4.774,3.626,4.934
2026-02-21 12:00,4.903,3.564,4.943
2026-02-21 13:00,4.871,3.562,5.0
2026-02-21 14:00,3.644,1.864,4.85
2026-02-21 15:00,2.448,0.728,4.36
2026-02-21 16:00,1.244,0.106,3.626
2026-02-21 17:00,2.424,0.542,4.542
2026-02-21 18:00,2.666,0.808,4.542
2026-02-21 19:00,2.422,0.523,4.562
2026-02-21 20:00,2.774,0.792,4.726
2026-02-21 21:00,3.249,1.255,4.883
2026-02-21 22:00,3.205,1.255,4.882
2026-02-21 23:00,2.717,0.843,4.798
