hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-26 00:00,3.653,1.08,5.0
2026-02-26 01:00,3.481,0.902,4.973
2026-02-26 02:00,4.293,1.672,5.0
2026-02-26 03:00,4.394,2.295,5.0
2026-02-26 04:00,4.038,1.616,5.0
2026-02-26 05:00,2.831,1.0,4.784
2026-02-26 06:00,3.452,1.026,4.98
2026-02-26 07:00,2.663,0.494,4.909
2026-02-26 08:00,3.531,2.656,5.0
2026-02-26 09:00,0.935,0.935,3.346
2026-02-26 10:00,3.012,1.865,4.875
2026-02-26 11:00,2.136,0.502,4.483
2026-02-26 12:00,1.055,0.095,3.516
2026-02-26 13:00,0.898,0.052,2.907
2026-02-26 14:00,0.423,0.019,2.006
2026-02-26 15:00,0.677,0.079,2.662
2026-02-26 16:00,0.604,0.056,2.617
2026-02-26 17:00,2.454,0.608,4.522
2026-02-26 18:00,2.51,0.629,4.572
2026-02-26 19:00,3.358,1.238,4.772
2026-02-26 20:00,2.238,0.34,4.576
2026-02-26 21:00,2.345,0.436,4.575
2026-02-26 22:00,1.986,0.207,4.544
2026-02-26 23:00,2.448,0.442,4.568
