hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-06 00:00,1.282,0.24,3.887
2026-01-06 01:00,2.018,0.621,4.278
2026-01-06 02:00,1.757,0.9,4.086
2026-01-06 03:00,3.07,1.286,4.857
2026-01-06 04:00,4.053,1.667,4.98
2026-01-06 05:00,4.403,2.054,5.0
2026-01-06 06:00,4.426,2.018,5.0
2026-01-06 07:00,4.635,2.548,5.0
2026-01-06 08:00,4.669,2.64,5.0
2026-01-06 09:00,4.523,2.883,5.0
2026-01-06 10:00,4.623,3.268,5.0
2026-01-06 11:00,4.858,3.166,4.966
2026-01-06 12:00,4.878,4.126,4.981
2026-01-06 13:00,4.886,3.984,4.975
2026-01-06 14:00,4.942,3.404,4.972
2026-01-06 15:00,4.942,3.214,4.986
2026-01-06 16:00,4.896,3.545,4.948
2026-01-06 17:00,4.815,2.994,5.0
2026-01-06 18:00,4.526,2.45,4.954
2026-01-06 19:00,4.251,2.316,4.987
2026-01-06 20:00,3.765,1.931,5.0
2026-01-06 21:00,2.888,1.658,4.431
2026-01-06 22:00,2.146,1.266,3.613
2026-01-06 23:00,1.888,0.996,3.489
