hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-17 00:00,1.454,0.094,4.643
2026-02-17 01:00,1.412,0.082,4.643
2026-02-17 02:00,1.399,0.054,4.58
2026-02-17 03:00,1.354,0.012,4.536
2026-02-17 04:00,1.342,0.002,4.422
2026-02-17 05:00,0.681,0.0,2.91
2026-02-17 06:00,0.474,0.0,3.127
2026-02-17 07:00,0.222,0.0,1.57
2026-02-17 08:00,0.208,0.001,1.228
2026-02-17 09:00,0.282,0.009,1.235
2026-02-17 10:00,0.768,0.0,2.918
2026-02-17 11:00,0.597,0.126,3.092
2026-02-17 12:00,1.764,0.759,3.885
2026-02-17 13:00,1.478,0.758,3.513
2026-02-17 14:00,1.684,0.772,4.328
2026-02-17 15:00,1.832,0.966,4.627
2026-02-17 16:00,2.628,1.005,4.642
2026-02-17 17:00,1.79,0.686,3.576
2026-02-17 18:00,2.112,0.696,4.364
2026-02-17 19:00,2.17,0.69,4.426
2026-02-17 20:00,2.47,0.674,4.742
2026-02-17 21:00,2.786,0.712,5.0
2026-02-17 22:00,2.808,0.729,5.0
2026-02-17 23:00,3.672,1.16,5.0
