hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-15 00:00,0.173,0.0,1.512
2026-02-15 01:00,0.069,0.0,0.741
2026-02-15 02:00,0.059,0.0,0.967
2026-02-15 03:00,0.069,0.0,0.524
2026-02-15 04:00,0.174,0.0,1.406
2026-02-15 05:00,0.262,0.0,2.011
2026-02-15 06:00,0.378,0.0,2.792
2026-02-15 07:00,0.72,0.027,3.274
2026-02-15 08:00,1.557,0.131,4.396
2026-02-15 09:00,2.235,0.55,5.0
2026-02-15 10:00,3.707,1.228,4.901
2026-02-15 11:00,3.915,1.692,4.993
2026-02-15 12:00,4.21,2.992,4.937
2026-02-15 13:00,4.714,3.598,4.971
2026-02-15 14:00,4.628,3.261,4.972
2026-02-15 15:00,4.58,3.114,4.955
2026-02-15 16:00,4.921,3.192,5.0
2026-02-15 17:00,4.436,2.798,5.0
2026-02-15 18:00,3.808,2.521,5.0
2026-02-15 19:00,3.762,2.41,5.0
2026-02-15 20:00,3.736,2.286,5.0
2026-02-15 21:00,3.846,2.232,5.0
2026-02-15 22:00,4.016,2.322,5.0
2026-02-15 23:00,3.9,2.216,5.0
