hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-15 00:00,1.578,0.135,3.806
2026-01-15 01:00,1.002,0.05,2.984
2026-01-15 02:00,0.722,0.088,2.218
2026-01-15 03:00,0.415,0.056,1.762
2026-01-15 04:00,0.105,0.012,1.104
2026-01-15 05:00,0.038,0.0,0.878
2026-01-15 06:00,0.043,0.001,0.862
2026-01-15 07:00,0.246,0.0,1.308
2026-01-15 08:00,0.034,0.0,0.778
2026-01-15 09:00,0.01,0.0,0.171
2026-01-15 10:00,0.065,0.0,0.352
2026-01-15 11:00,0.084,0.0,0.79
2026-01-15 12:00,0.034,0.0,0.571
2026-01-15 13:00,0.118,0.0,1.086
2026-01-15 14:00,0.26,0.016,1.752
2026-01-15 15:00,0.289,0.026,1.658
2026-01-15 16:00,0.209,0.017,1.21
2026-01-15 17:00,0.35,0.016,1.664
2026-01-15 18:00,0.264,0.01,1.174
2026-01-15 19:00,0.333,0.016,1.171
2026-01-15 20:00,0.587,0.046,1.733
2026-01-15 21:00,0.581,0.034,1.821
2026-01-15 22:00,0.525,0.027,1.828
2026-01-15 23:00,0.369,0.026,1.776
