hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-03 00:00,1.359,0.0,4.464
2026-01-03 01:00,1.172,0.0,4.236
2026-01-03 02:00,1.134,0.0,3.419
2026-01-03 03:00,1.092,0.0,3.155
2026-01-03 04:00,1.058,0.0,3.057
2026-01-03 05:00,1.425,0.0,3.451
2026-01-03 06:00,1.342,0.0,3.494
2026-01-03 07:00,1.2,0.0,3.473
2026-01-03 08:00,1.096,0.0,3.692
2026-01-03 09:00,1.419,0.0,3.678
2026-01-03 10:00,1.316,0.0,3.936
2026-01-03 11:00,2.424,0.207,4.427
2026-01-03 12:00,2.736,0.198,4.405
2026-01-03 13:00,2.348,0.21,4.343
2026-01-03 14:00,2.266,0.082,4.31
2026-01-03 15:00,2.928,0.098,4.468
2026-01-03 16:00,2.822,0.091,4.529
2026-01-03 17:00,2.1,0.045,3.857
2026-01-03 18:00,2.43,0.098,4.294
2026-01-03 19:00,2.44,0.098,4.42
2026-01-03 20:00,2.139,0.083,4.347
2026-01-03 21:00,2.593,0.08,4.44
2026-01-03 22:00,2.469,0.07,4.563
2026-01-03 23:00,2.384,0.069,4.634
