hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-26 00:00,3.86,1.316,4.998
2026-02-26 01:00,3.787,1.171,4.958
2026-02-26 02:00,4.518,1.724,5.0
2026-02-26 03:00,4.504,1.834,5.0
2026-02-26 04:00,4.33,1.578,5.0
2026-02-26 05:00,3.075,1.116,4.798
2026-02-26 06:00,3.385,1.059,4.929
2026-02-26 07:00,2.936,0.424,4.898
2026-02-26 08:00,3.514,2.216,5.0
2026-02-26 09:00,0.987,0.987,2.906
2026-02-26 10:00,3.157,1.871,4.795
2026-02-26 11:00,2.206,0.489,4.375
2026-02-26 12:00,0.996,0.138,3.688
2026-02-26 13:00,0.895,0.026,3.088
2026-02-26 14:00,0.417,0.0,1.981
2026-02-26 15:00,0.776,0.097,2.893
2026-02-26 16:00,0.553,0.07,2.928
2026-02-26 17:00,2.452,0.41,4.736
2026-02-26 18:00,2.594,0.484,4.738
2026-02-26 19:00,2.998,0.862,4.846
2026-02-26 20:00,2.198,0.376,4.566
2026-02-26 21:00,2.347,0.345,4.568
2026-02-26 22:00,2.047,0.211,4.569
2026-02-26 23:00,2.313,0.356,4.568
