hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-28 00:00,0.24,0.0,2.492
2026-01-28 01:00,0.202,0.001,2.344
2026-01-28 02:00,0.066,0.0,1.795
2026-01-28 03:00,0.156,0.0,2.326
2026-01-28 04:00,0.586,0.0,2.87
2026-01-28 05:00,0.992,0.004,3.209
2026-01-28 06:00,0.404,0.0,2.669
2026-01-28 07:00,0.58,0.0,2.93
2026-01-28 08:00,0.702,0.0,3.092
2026-01-28 09:00,0.081,0.0,2.388
2026-01-28 10:00,0.116,0.0,1.411
2026-01-28 11:00,0.112,0.0,0.815
2026-01-28 12:00,0.034,0.0,0.92
2026-01-28 13:00,0.048,0.0,1.106
2026-01-28 14:00,0.075,0.0,1.236
2026-01-28 15:00,0.233,0.012,1.395
2026-01-28 16:00,0.199,0.012,1.064
2026-01-28 17:00,0.878,0.014,2.832
2026-01-28 18:00,0.902,0.014,2.889
2026-01-28 19:00,0.516,0.015,1.706
2026-01-28 20:00,0.612,0.014,2.702
2026-01-28 21:00,0.314,0.01,2.037
2026-01-28 22:00,0.199,0.009,1.756
2026-01-28 23:00,0.166,0.008,2.191
