hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-29 00:00,0.545,0.0,3.099
2026-01-29 01:00,0.214,0.0,1.588
2026-01-29 02:00,0.062,0.0,0.611
2026-01-29 03:00,0.06,0.0,0.941
2026-01-29 04:00,0.096,0.0,0.836
2026-01-29 05:00,0.21,0.0,0.822
2026-01-29 06:00,0.325,0.0,1.118
2026-01-29 07:00,0.078,0.0,1.391
2026-01-29 08:00,0.214,0.0,1.323
2026-01-29 09:00,0.21,0.036,1.846
2026-01-29 10:00,0.892,0.306,2.858
2026-01-29 11:00,1.784,0.809,3.993
2026-01-29 12:00,2.377,0.953,4.115
2026-01-29 13:00,2.205,0.885,3.882
2026-01-29 14:00,2.07,0.607,3.886
2026-01-29 15:00,1.746,0.616,3.532
2026-01-29 16:00,2.34,0.268,4.012
2026-01-29 17:00,1.4,0.228,3.573
2026-01-29 18:00,1.279,0.216,3.419
2026-01-29 19:00,1.318,0.251,3.092
2026-01-29 20:00,2.484,0.37,4.072
2026-01-29 21:00,2.938,0.676,4.48
2026-01-29 22:00,3.196,0.996,4.641
2026-01-29 23:00,3.226,1.068,4.668
