hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-17 00:00,2.884,2.086,4.666
2026-01-17 01:00,2.906,1.977,4.596
2026-01-17 02:00,3.778,2.146,4.711
2026-01-17 03:00,4.69,2.802,4.797
2026-01-17 04:00,4.677,2.785,4.796
2026-01-17 05:00,4.703,3.585,4.8
2026-01-17 06:00,4.734,3.407,4.774
2026-01-17 07:00,4.692,3.309,4.769
2026-01-17 08:00,4.689,2.838,4.742
2026-01-17 09:00,3.892,2.174,4.641
2026-01-17 10:00,3.008,1.465,4.45
2026-01-17 11:00,2.429,1.095,4.342
2026-01-17 12:00,2.084,0.382,3.837
2026-01-17 13:00,0.614,0.098,2.826
2026-01-17 14:00,0.335,0.032,1.636
2026-01-17 15:00,0.207,0.01,1.218
2026-01-17 16:00,0.084,0.004,1.162
2026-01-17 17:00,0.214,0.002,0.882
2026-01-17 18:00,0.144,0.001,0.78
2026-01-17 19:00,0.154,0.0,0.458
2026-01-17 20:00,0.126,0.0,0.593
2026-01-17 21:00,0.166,0.0,0.654
2026-01-17 22:00,0.096,0.0,0.498
2026-01-17 23:00,0.109,0.0,0.468
