hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-28 00:00,1.915,0.344,4.244
2026-02-28 01:00,1.277,0.316,3.978
2026-02-28 02:00,1.78,0.304,4.06
2026-02-28 03:00,1.924,0.702,4.216
2026-02-28 04:00,2.249,0.952,4.4
2026-02-28 05:00,2.912,1.056,4.506
2026-02-28 06:00,2.846,1.033,4.357
2026-02-28 07:00,2.856,1.018,4.48
2026-02-28 08:00,2.72,0.965,4.47
2026-02-28 09:00,2.722,0.908,4.422
2026-02-28 10:00,2.685,1.195,4.281
2026-02-28 11:00,2.244,0.619,4.355
2026-02-28 12:00,3.046,0.968,4.254
2026-02-28 13:00,3.016,0.963,4.262
2026-02-28 14:00,3.03,0.826,4.36
2026-02-28 15:00,2.913,0.918,4.424
2026-02-28 16:00,2.398,0.827,4.307
2026-02-28 17:00,1.642,0.557,3.7
2026-02-28 18:00,1.728,0.586,3.65
2026-02-28 19:00,1.665,0.52,3.238
2026-02-28 20:00,1.416,0.525,3.084
2026-02-28 21:00,1.42,0.448,2.71
2026-02-28 22:00,1.418,0.442,2.688
2026-02-28 23:00,1.482,0.468,3.312
